date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:43:42	24912/24912	---M--	200	added ('OK')	font/woff	etag:%226150-owxRaQvKnazLhFcxWGhBg1vPTSY%22	https://pontodobicho.com/_fonts/xMQOuFFYT72X5wkB_18qmnndmSe1mX-J-OXLkaGTF3l.woff	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_fonts/xMQOuFFYT72X5wkB_18qmnndmSe1mX-J-OXLkaGTF3l.woff	(from https://pontodobicho.com/)
13:43:42	24536/24536	---M--	200	added ('OK')	font/woff	etag:%225fd8-zt42JUnMakfQWJ5a9RprFDtcbK4%22	https://pontodobicho.com/_fonts/xMQOuFFYT72X5wkB_18qmnndmSfSmX-J-Ap03BkHrSE.woff	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_fonts/xMQOuFFYT72X5wkB_18qmnndmSfSmX-J-Ap03BkHrSE.woff	(from https://pontodobicho.com/)
13:43:42	25124/25124	---MCZ	200	added ('OK')	text/css	etag:W/%22f56-CWm10pXf8ix9TOp48CBK9ps/Fj8%22	https://pontodobicho.com/_nuxt/entry.CuVTl20E.css	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/entry.CuVTl20E.css	(from https://pontodobicho.com/)
13:43:42	357950/357950	---M--	200	added ('OK')	image/webp	etag:%225763e-1JVihvaYfiGsEctW0uR5vL3qgbI%22	https://pontodobicho.com/invite-and-win-image.webp	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/invite-and-win-image.webp	(from https://pontodobicho.com/)
13:43:42	17803/17803	---MCZ	200	added ('OK')	text/css	etag:W/%22fb8-dz9SgfhovBZeQxFkeI+8hBgkArs%22	https://pontodobicho.com/_nuxt/swiper-vue.DCASaf05.css	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/swiper-vue.DCASaf05.css	(from https://pontodobicho.com/)
13:43:43	1789/1789	---MCZ	200	added ('OK')	text/css	etag:W/%221ef-YGnGEQoZkASccl3lFPW7zWH5do8%22	https://pontodobicho.com/_nuxt/default.DbhWmUC3.css	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/default.DbhWmUC3.css	(from https://pontodobicho.com/)
13:43:43	953/953	---MCZ	200	added ('OK')	text/css	etag:W/%223b9-xd9ioTOW2eS0tUxWuOdU3KgD7K8%22	https://pontodobicho.com/_nuxt/swiper-pagination.CWXTi6Zo.css	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/swiper-pagination.CWXTi6Zo.css	(from https://pontodobicho.com/)
13:43:43	366/366	---MCZ	200	added ('OK')	text/css	etag:W/%2216e-u7i7zkDVlc1gM7yVJ+7/0H8IHGw%22	https://pontodobicho.com/_nuxt/index.9Mz9ZBvI.css	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/index.9Mz9ZBvI.css	(from https://pontodobicho.com/)
13:43:44	7992/7992	---M--	200	added ('OK')	image/webp	etag:%221f38-rDPDt7vOKtKmbziVCVjDbLv0p9s%22	https://pontodobicho.com/_ipx/s_192x192/stories/aposte-com-seguran%c3%a7a.webp	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_ipx/s_192x192/stories/aposte-com-seguran%c3%a7a.webp	(from https://pontodobicho.com/)
13:43:44	9378/9378	---M--	200	added ('OK')	image/webp	etag:%2224a2-hyH2TrxpBVf4zYctYnUnifNQOwE%22	https://pontodobicho.com/_ipx/s_192x192/stories/aposte-agora.webp	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_ipx/s_192x192/stories/aposte-agora.webp	(from https://pontodobicho.com/)
13:43:44	9968/9968	---M--	200	added ('OK')	image/webp	etag:%2226f0-sqygueJBcaCsGMmOY83l/x7xbcc%22	https://pontodobicho.com/_ipx/s_192x192/stories/eles-apostam-e-faturam.webp	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_ipx/s_192x192/stories/eles-apostam-e-faturam.webp	(from https://pontodobicho.com/)
13:43:45	8786/8786	---M--	200	added ('OK')	image/webp	etag:%222252-DHfzSg17G6igtsen9N/XfvttpNo%22	https://pontodobicho.com/_ipx/s_192x192/stories/fezinha-hoje.webp	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_ipx/s_192x192/stories/fezinha-hoje.webp	(from https://pontodobicho.com/)
13:43:45	3628/3628	---M--	200	added ('OK')	image/webp	etag:%22e2c-lqLg0XMH5QKVzTWRnkMfclKrMz8%22	https://pontodobicho.com/_ipx/s_722x140/logo_escura.webp	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_ipx/s_722x140/logo_escura.webp	(from https://pontodobicho.com/)
13:43:45	6458/6458	---M--	200	added ('OK')	image/webp	etag:%22193a-PCNQn10IZNPnpZsGmIDxTrWoGzY%22	https://pontodobicho.com/_ipx/s_400x80/logo_branca.webp	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_ipx/s_400x80/logo_branca.webp	(from https://pontodobicho.com/)
13:43:46	845757/845757	---MCZ	200	added ('OK')	text/javascript	etag:W/%2231b35-yypnd5oEU5xXCgMdCyoKjYTSAHE%22	https://pontodobicho.com/_nuxt/a3x-3kU3.js	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/a3x-3kU3.js	(from https://pontodobicho.com/)
13:43:46	192285/192285	---MCZ	200	added ('OK')	text/javascript	etag:W/%22e2ca-GwpyrGor7CAzJ88ygAvj/b+uY7c%22	https://pontodobicho.com/_nuxt/DSZiQSDz.js	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/DSZiQSDz.js	(from https://pontodobicho.com/)
13:43:46	74446/74446	---MCZ	200	added ('OK')	text/javascript	etag:W/%2258f8-JM1I7ocMZArWo1eVEPJO58Fc/Zc%22	https://pontodobicho.com/_nuxt/BCvXEaqd.js	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/BCvXEaqd.js	(from https://pontodobicho.com/)
13:43:46	7732/7732	---MCZ	200	added ('OK')	text/javascript	etag:W/%22bd1-S44SnkdqMTr60b+rvKGahYa1lR8%22	https://pontodobicho.com/_nuxt/1SZqF1Nt.js	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/1SZqF1Nt.js	(from https://pontodobicho.com/)
13:43:47	1762/1762	---MCZ	200	added ('OK')	text/javascript	etag:W/%22312-sUtom6oZvFk2R+7r+ZmAe2/TQW8%22	https://pontodobicho.com/_nuxt/K8qTsRqF.js	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/K8qTsRqF.js	(from https://pontodobicho.com/)
13:43:47	1386/1386	---MCZ	200	added ('OK')	text/javascript	etag:W/%222a7-i0Vy4dTo8B2QobP8QjJylKxHAcU%22	https://pontodobicho.com/_nuxt/moYwb3dK.js	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/moYwb3dK.js	(from https://pontodobicho.com/)
13:43:47	776/776	---MCZ	200	added ('OK')	text/javascript	etag:W/%22308-a47HgQeL66K0ic0knT1anlXs8B0%22	https://pontodobicho.com/_nuxt/Bd2QKyF9.js	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/Bd2QKyF9.js	(from https://pontodobicho.com/)
13:43:47	2699/2699	---MCZ	200	added ('OK')	text/javascript	etag:W/%2235e-uQ7QYRRjwIMCYyNh7Xzd7qZPoXs%22	https://pontodobicho.com/_nuxt/DoOsWbsk.js	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/DoOsWbsk.js	(from https://pontodobicho.com/)
13:43:47	1083/1083	---MCZ	200	added ('OK')	text/javascript	etag:W/%221f4-VtFC3/pMzVE4opXl/lYu19Lj7e4%22	https://pontodobicho.com/_nuxt/BKRArTea.js	D:/Programas/Jogo-do-bicho/Jogo%20do%20bicho/pontodobicho.com/_nuxt/BKRArTea.js	(from https://pontodobicho.com/)
